occurrenceID,eventID,basisOfRecord,institutionCode,collectionCode,datasetName,ownerInstitutionCode,language,scientificName,kingdom,phylum,class,order,family,genus,decimalLatitude,decimalLongtitude,geodeticDatum
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420_05,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Anagallis arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420_05,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420_06,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076507.5000000005,566417.3500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076507.5000000005,566417.3500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076507.5000000005,566417.3500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Linum strictum L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_05,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_06,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076779,566988.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076779,566988.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Medicago littoralis Rohde ex Loisel.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,4076779,566988.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076779,566988.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076778,567007.2,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,4076778,567007.2,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Eryngium ilicifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,4076778,567007.2,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076778,567007.2,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_05,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,4076778,567007.2,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_06,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076778,567007.2,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_07,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076778,567007.2,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Herniaria cinerea DC.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,4077175,567439.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Launaea nudicaulis (L.) Hook.fil.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Launaea,4077175,567439.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4077175,567439.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4077181.5,567441.5,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,4077181.5,567441.5,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4077181.5,567441.5,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_04,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4077181.5,567441.5,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4077179.0000000005,567448.55,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4077179.0000000005,567448.55,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Artemisia barrelieri Besser,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,4076927,567175.65,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Eryngium ilicifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,4076927,567175.65,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420_03,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076927,567175.65,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420_01,CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Artemisia barrelieri Besser,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,4076917,567177.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420_02,CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076917,567177.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia falcata L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076472,566458.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Fagonia cretica L.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Fagonia,4076472,566458.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,4076472,566458.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Rostraria pumila (Lam.) Tzvelev,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Rostraria,4076472,566458.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Spergula fallax (Lowe) E.H.L.Krause,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia,4076472,566458.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076472,566458.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Astragalus sesameus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Eryngium ilicifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Herniaria cinerea DC.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_07,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_08,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Anagallis arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Astragalus sesameus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,4076481.9999999995,566457.7,epsg:25830
