"","eventID","parentEventID","eventDate","samplingProtocol","sampleSizeValue","sampleSizeUnit","footprintWKT","footprintSRS","countryCode","stateProvinde","municipality","location","fieldNumber","fieldNotes"
"696","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"697","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"698","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"699","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"700","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"701","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"702","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"703","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"704","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"705","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"706","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"707","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"708","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"709","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"710","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"711","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"712","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"713","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"714","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"715","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"716","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"717","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"718","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"719","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"720","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"721","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"722","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"723","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"724","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"725","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"726","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"727","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"728","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"729","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"730","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"731","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"732","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"733","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"734","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"735","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"736","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"737","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"738","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"739","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"740","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"741","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"742","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"743","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"744","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"745","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"746","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"747","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"748","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"749","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"750","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"751","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"752","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"753","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"754","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"755","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"756","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"757","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"758","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"759","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"760","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"761","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"762","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"763","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"764","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"765","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"766","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"767","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"768","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"769","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"770","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"771","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"772","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"773","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"774","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"775","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"776","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"777","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"778","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"779","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"780","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"781","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"782","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20190124","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20190124","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"783","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"784","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"785","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"786","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20200204","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20200204","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"787","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"788","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"789","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"790","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20210211","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20210211","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"791","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"792","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"793","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"794","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20230112","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20230112","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"795","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QN","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"796","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QS","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"797","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QE","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"798","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW_20220128","CSIC-EEZ:SERPAM:AMOLADERAS_A24_QW","20220128","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"799","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"800","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"801","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"802","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20100323","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20100323","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"803","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"804","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"805","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"806","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20110208","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20110208","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"807","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"808","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"809","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"810","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20120121","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20120121","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"811","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"812","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"813","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"814","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20130116","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20130116","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"815","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"816","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"817","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"818","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20140115","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20140115","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"819","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"820","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"821","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"822","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20150123","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20150123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"823","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"824","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"825","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"826","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20151215","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20151215","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"827","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"828","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"829","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"830","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW_20170126","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW","20170126","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"831","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
"832","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS_20180123","CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS","20180123","Quadrat count",0.25,"m^2","","","","","","",NA,NA
