gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3759452642,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112238993,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.813756999999995,-2.116198,28476,NA,NA,NA,NA,NA,2016-12-31T11:58:00Z,31,12,2016,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,112238993,NA,Carlos Bernal,2022-04-21T07:06:17Z,CC_BY_NC_4_0,guspiralsnuvols,guspiralsnuvols,NA,NA,2023-06-07T05:33:29Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3713864254,83504144-f762-11e1-a439-00145eb45e9a,E61697BA-EEEF-421D-8086-D69462869010,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Almería Capital, Cerro de S. Cristóbal",ALMERíA,PRESENT,1,c1564d80-1b9d-471c-b84d-8d5dd2efbf0a,36.85,-2.46,707,NA,100,0,NA,NA,1982-12-02T00:00:00Z,2,12,1982,2740599,2740597,PRESERVED_SPECIMEN,JP,HUAL,23315-1,NA,R. Lázaro Suau,NA,CC_BY_4_0,,R. Lázaro Suau,NA,NA,2023-01-25T07:02:15Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713862800,83504144-f762-11e1-a439-00145eb45e9a,2910DF39-3B0E-4DDC-A37C-31A46935EC2F,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Almería Capital, Cerro Majano",ALMERíA,PRESENT,1,c1564d80-1b9d-471c-b84d-8d5dd2efbf0a,36.85,-2.47,707,NA,NA,NA,NA,NA,1997-12-25T00:00:00Z,25,12,1997,2740599,2740597,PRESERVED_SPECIMEN,JP,HUAL,2359-1,NA,F.B. Navarro,NA,CC_BY_4_0,,F. J. Pérez-García,NA,NA,2023-01-25T07:02:14Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3713862519,83504144-f762-11e1-a439-00145eb45e9a,0A48B596-BCC3-42A9-9CA4-895AD5BFD060,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Almería Capital, Cerro de S. Cristóbal",ALMERíA,PRESENT,1,c1564d80-1b9d-471c-b84d-8d5dd2efbf0a,36.85,-2.46,707,NA,100,0,NA,NA,1982-12-02T00:00:00Z,2,12,1982,2740599,2740597,PRESERVED_SPECIMEN,JP,HUAL,23314-1,NA,R. Lázaro Suau,NA,CC_BY_4_0,,R. Lázaro Suau,NA,NA,2023-01-25T07:02:14Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3698350621,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106998038,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.719791,-2.277662,28505,NA,NA,NA,NA,NA,2000-01-04T12:00:00Z,4,1,2000,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,106998038,NA,Miguel A. Casado,2022-02-18T22:16:54Z,CC_BY_NC_4_0,Miguel A. Casado,Miguel A. Casado,NA,NA,2023-06-07T05:33:08Z,StillImage,COORDINATE_ROUNDED
3457003381,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102625069,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.634375,-2.0489919999999997,28505,NA,NA,NA,NA,NA,2021-12-03T16:57:00Z,3,12,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,102625069,NA,Carlos Bernal,2021-12-06T21:48:32Z,CC_BY_NC_4_0,pedrosanz-anapri,pedrosanz-anapri,NA,NA,2023-06-07T05:45:08Z,StillImage,COORDINATE_ROUNDED
3456803969,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102481239,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.841294,-2.402881,28476,NA,NA,NA,NA,NA,2021-12-04T17:55:33Z,4,12,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,102481239,NA,Cecilia Pesci Moyano,2021-12-04T19:01:37Z,CC_BY_NC_4_0,Cecilia Pesci Moyano,Cecilia Pesci Moyano,NA,NA,2023-06-07T05:45:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3456693230,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102535004,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.614383,-2.167353,28505,NA,NA,NA,NA,NA,2021-12-05T16:20:58Z,5,12,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,102535004,NA,cecoual-ala,2021-12-05T15:22:27Z,CC_BY_NC_4_0,cecoual-ala,cecoual-ala,NA,NA,2023-06-07T05:32:48Z,StillImage,COORDINATE_ROUNDED
3456506777,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102539521,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.777606,-2.197126,28505,NA,NA,NA,NA,NA,2021-12-05T16:26:06Z,5,12,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,102539521,NA,Carlos Bernal,2021-12-07T07:34:05Z,CC_BY_NC_4_0,m_perez_felices,m_perez_felices,NA,NA,2023-06-07T05:46:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3455516529,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102534871,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.661933,-2.091919,28505,NA,NA,NA,NA,NA,2021-12-05T16:17:52Z,5,12,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,102534871,NA,cecoual-ala,2021-12-05T15:20:56Z,CC_BY_NC_4_0,cecoual-ala,cecoual-ala,NA,NA,2023-06-07T05:45:51Z,StillImage,COORDINATE_ROUNDED
3455496433,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102481210,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.814620000000005,-2.4292279999999997,28476,NA,NA,NA,NA,NA,2021-12-04T17:59:20Z,4,12,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,102481210,NA,Cecilia Pesci Moyano,2021-12-04T19:00:45Z,CC_BY_NC_4_0,Cecilia Pesci Moyano,Cecilia Pesci Moyano,NA,NA,2023-06-07T05:45:03Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
30847813,8353c5bc-f762-11e1-a439-00145eb45e9a,835274B7-FAA1-4BAA-8CC2-E224E2D6CE79,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lang)K.Rickt,(Lang)K.Rickt,ES,Cruce Ermita Torre García,ALMERíA,PRESENT,4,857b3f90-230f-474d-9559-6f740efadbba,36.83,-2.2800000000000002,707,NA,NA,NA,NA,NA,1993-11-29T00:00:00Z,29,11,1993,2740599,2740597,PRESERVED_SPECIMEN,COA,COA,5038-1,NA,A. Pujadas,NA,CC_BY_4_0,,A. Pujadas y P. Poyato,NA,NA,2023-01-25T07:02:30Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
30847812,8353c5bc-f762-11e1-a439-00145eb45e9a,F27A263E-03DA-4098-8A94-7F62F2F4971D,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lang)K.Rickt,(Lang)K.Rickt,ES,Rambla de Belén,ALMERíA,PRESENT,1,857b3f90-230f-474d-9559-6f740efadbba,36.82,-2.5,7071,NA,NA,NA,NA,NA,1997-03-26T00:00:00Z,26,3,1997,2740599,2740597,PRESERVED_SPECIMEN,COA,COA,5037-1,NA,F. Ruíz,NA,CC_BY_4_0,,F. Ruíz,NA,NA,2023-01-25T07:02:31Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3079885140,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/73290392,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.842551,-2.4326000000000003,28476,NA,NA,NA,NA,NA,2021-02-28T11:26:35Z,28,2,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,73290392,NA,Carlos Bernal,2021-04-08T12:05:33Z,CC_BY_NC_4_0,Marian Osorio,Marian Osorio,NA,NA,2023-06-07T05:30:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3059119982,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/70665608,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.957643999999995,-2.546151,28476,NA,NA,NA,NA,NA,2021-02-14T18:25:00Z,14,2,2021,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,70665608,NA,Carlos Bernal,2021-03-06T15:17:11Z,CC_BY_NC_4_0,Cecilia Pesci Moyano,Cecilia Pesci Moyano,NA,NA,2023-06-07T05:30:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3033685130,834f1756-f762-11e1-a439-00145eb45e9a,BCN 16964,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Cerro de S. Cristobal,Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.84,-2.49,530,NA,NA,NA,NA,NA,1932-02-21T00:00:00Z,21,2,1932,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,16964,NA,,NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Jerónimo (hermano),NA,NA,2023-01-24T22:20:03Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3033683130,834f1756-f762-11e1-a439-00145eb45e9a,BCN 16962,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,"Entre El Alquián y Cabo de Gata, cerca de Torre García",Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.82,-2.27,7071,NA,NA,NA,NA,NA,1981-01-30T00:00:00Z,30,1,1981,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,16962,NA,,NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,"Socorro Abreu, Oswaldo; Pérez Raya, F. & Casares",NA,NA,2023-01-24T22:20:04Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3033682135,834f1756-f762-11e1-a439-00145eb45e9a,BCN 16961,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Retamar (cruce a Torre Garcia),Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.83,-2.29,2537,NA,NA,NA,NA,NA,1991-01-12T00:00:00Z,12,1,1991,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,16961,NA,"Posadas, Luis & Soria, P.",NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,"Posadas, L. & Soria, P.",NA,NA,2023-01-24T22:20:04Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3033644274,834f1756-f762-11e1-a439-00145eb45e9a,BCN 80970,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Cerro de S. Cristobal,Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.84,-2.49,530,NA,NA,NA,NA,NA,1931-01-23T00:00:00Z,23,1,1931,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,80970,NA,,NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Jerónimo (hermano),NA,NA,2023-01-24T22:21:33Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3033638300,834f1756-f762-11e1-a439-00145eb45e9a,BCN 80969,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Cerro de S. Cristobal,Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.84,-2.49,530,NA,NA,NA,NA,NA,1932-02-21T00:00:00Z,21,2,1932,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,80969,NA,,NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Jerónimo (hermano),NA,NA,2023-01-24T22:20:59Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3033628148,834f1756-f762-11e1-a439-00145eb45e9a,BCN 57379,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Cerro de la Alcazaba,Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.84,-2.47,830,NA,NA,NA,NA,NA,1946-01-01T00:00:00Z,NA,NA,1946,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,57379,NA,,NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,"Jiménez, Francisco",NA,NA,2023-01-24T22:21:25Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3033626134,834f1756-f762-11e1-a439-00145eb45e9a,BCN 57378,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Cerro de la Alcazaba,Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.84,-2.47,830,NA,NA,NA,NA,NA,1946-01-01T00:00:00Z,NA,NA,1946,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,57378,NA,,NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,"Jiménez, Francisco",NA,NA,2023-01-24T22:21:24Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3033611133,834f1756-f762-11e1-a439-00145eb45e9a,BCN 16965,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Cerro de S. Cristobal,Almeria,PRESENT,NA,cb202839-87c6-456a-821c-dc5b268a200f,36.84,-2.49,530,NA,NA,NA,NA,NA,1931-01-23T00:00:00Z,23,1,1931,2740599,2740597,PRESERVED_SPECIMEN,BCN,Corm,16965,NA,,NA,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Jerónimo (hermano),NA,NA,2023-01-24T22:21:15Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION
3005223135,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/66707570,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.890997,-2.312755,28476,NA,NA,NA,NA,NA,2016-11-20T21:02:00Z,20,11,2016,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,66707570,NA,faluke,2020-12-17T20:03:16Z,CC_BY_NC_4_0,faluke,faluke,NA,NA,2023-06-07T05:43:30Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2845017239,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/182958141,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum,,ES,Spain - Cabo de Gata-Níjar,,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,36.732425,-2.1472200000000004,25,NA,NA,NA,NA,NA,2019-12-02T00:00:00Z,2,12,2019,2740599,2740597,HUMAN_OBSERVATION,,Observations,OBS.182958141,NA,,NA,CC_BY_NC_4_0,Stichting Observation International,User 123744,NA,NA,2023-04-18T13:14:19Z,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2842875417,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/146953343,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum,,MA,Morocco - Bouhmame,,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,32.5713,-8.5134,64,NA,NA,NA,NA,NA,2017-12-23T00:00:00Z,23,12,2017,2740599,2740597,HUMAN_OBSERVATION,,Observations,OBS.146953343,NA,,NA,CC_BY_NC_4_0,Stichting Observation International,User 57956,NA,NA,2023-04-18T13:15:41Z,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841152157,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/114686739,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum,,ES,Spain - Cabo de Gata,,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,36.74645,-2.1220779999999997,100,NA,NA,NA,NA,NA,2016-02-03T00:00:00Z,3,2,2016,2740599,2740597,HUMAN_OBSERVATION,,Observations,OBS.114686739,NA,,NA,CC_BY_NC_4_0,Stichting Observation International,User 84067,NA,NA,2023-04-18T13:15:22Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2625413388,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,,MA,Tamri;Tamir Nat. Park (Cap Rhir),,PRESENT,NA,c76cf030-2a95-11da-9cc1-b8a03c50a862,30.646506,-9.875724,NA,NA,NA,NA,NA,NA,2010-03-24T13:16:41Z,24,3,2010,2740599,2740597,HUMAN_OBSERVATION,FR,sgn_africanplants,78181,NA,,NA,CC_BY_4_0,,,NA,NA,2023-06-06T08:05:16Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
217748544,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1906633,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Cortijar de Charco del Lobo,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.9087689,-2.0511181,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1906633,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:58:44Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217748543,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1906632,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Playa de Mónsul,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.7287648,-2.1611173999999997,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1906632,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:50Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217748541,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1906630,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,El Barranquete,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.998767099999995,-2.3811256999999997,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1906630,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:50Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217748538,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1906627,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Cerro de San Cristóbal,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.818762899999996,-2.5011251999999997,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1906627,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:58:44Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
